Source DataFile                                                       ,    DATE   ,   TIME  ,    Time__mSec   , RFID_User_Data      , Barcode_Data        ,     PIF ,        Lon,         Lat, GPS_stat,    LEDSel,   Light_1,   Light_2,   Light_3,   Light_4,   Light_5,   Light_6, Dur-Wat,      ChiSq,  QARredMax,       Sig,        Fo,        Fm,     Fv/Fm,         p,    Tau1QA,    Tau2QA,    Tau3QA,    Tau4QA,    Alp1QA,    Alp2QA,    Alp3QA,    Alp4QA,     Alpha,        Ek,      Pmax,        Fv
C:\LIFT\DATA\PicoBaltic\90024\202308241340_PICO_SySl1318_445_data.csv , 2023/08/24, 13:43:53,1.6929E+12,--Not Acquired--     ,--Not Acquired--     ,510.58,0,0,  NO DATA,    '10000,0,0,0,0,0,0,111,1.4491,0.9494,78.35,48.49,62.56,0.2249,0,674,2617,8983,58888,0.4128,0.5312,0.045,0.011,0.47,778.7,367.43,14.07
C:\LIFT\DATA\PicoBaltic\90024\202308241340_PICO_SySl1318_445_data.csv , 2023/08/24, 13:44:04,1.6929E+12,--Not Acquired--     ,--Not Acquired--     ,518.46,0,0,  NO DATA,    '10000,320,0,0,0,0,0,112,1.7073,0.9583,88.56,51.38,62.56,0.1788,0,730,2359,9194,223762,0.4065,0.5711,0.0159,0.0065,0.54,584.74,315.09,11.19
C:\LIFT\DATA\PicoBaltic\90024\202308241340_PICO_SySl1318_445_data.csv , 2023/08/24, 13:44:06,1.6929E+12,--Not Acquired--     ,--Not Acquired--     ,510.87,0,0,  NO DATA,    '10000,0,0,0,0,0,0,211,1.4276,0.9551,79.11,48.05,62.31,0.229,0.019,745,2916,21920,1.00E+07,0.4052,0.555,0.0352,0.0046,0.53,315.32,166.45,14.27
C:\LIFT\DATA\PicoBaltic\90024\202308241340_PICO_SySl1318_445_data.csv , 2023/08/24, 13:44:17,1.6929E+12,--Not Acquired--     ,--Not Acquired--     ,514.34,0,0,  NO DATA,    '10000,160,0,0,0,0,0,111,1.413,0.9443,80.98,49.81,63.08,0.2105,0.019,598,2720,30187,4731537,0.5111,0.4701,0.0137,0.0051,0.57,303.89,172.57,13.28
C:\LIFT\DATA\PicoBaltic\90024\202308241340_PICO_SySl1318_445_data.csv , 2023/08/24, 13:44:19,1.6929E+12,--Not Acquired--     ,--Not Acquired--     ,510.99,0,0,  NO DATA,    '10000,0,0,0,0,0,0,121,1.2703,0.959,79.27,47.88,62.16,0.2298,0.131,690,2881,15449,146272,0.4396,0.5131,0.0378,0.0095,0.5,545.61,271.89,14.29
C:\LIFT\DATA\PicoBaltic\90024\202308241340_PICO_SySl1318_445_data.csv , 2023/08/24, 13:44:31,1.6929E+12,--Not Acquired--     ,--Not Acquired--     ,512.07,0,0,  NO DATA,    '10000,80,0,0,0,0,0,111,1.1291,0.9538,84.27,49.24,62.72,0.215,0.104,573,2715,17117,155780,0.4745,0.498,0.0197,0.0078,0.52,611.54,321.03,13.49
C:\LIFT\DATA\PicoBaltic\90024\202308241340_PICO_SySl1318_445_data.csv , 2023/08/24, 13:44:33,1.6929E+12,--Not Acquired--     ,--Not Acquired--     ,510.7,0,0,  NO DATA,    '10000,0,0,0,0,0,0,111,1.2042,0.9489,77.42,47.97,62.29,0.2298,0.05,673,2898,28151,1.00E+07,0.4842,0.4866,0.0267,0.0026,0.49,496.57,244.19,14.32
C:\LIFT\DATA\PicoBaltic\90024\202308241340_PICO_SySl1318_445_data.csv , 2023/08/24, 13:44:44,1.6929E+12,--Not Acquired--     ,--Not Acquired--     ,511.01,0,0,  NO DATA,    '10000,40,0,0,0,0,0,111,1.3865,0.9552,82.73,48.85,62.69,0.2207,0.098,624,2801,30090,1.00E+07,0.4669,0.5059,0.0233,0.0039,0.56,345.38,194.18,13.84
C:\LIFT\DATA\PicoBaltic\90024\202308241340_PICO_SySl1318_445_data.csv , 2023/08/24, 13:44:46,1.6929E+12,--Not Acquired--     ,--Not Acquired--     ,510.45,0,0,  NO DATA,    '10000,0,0,0,0,0,0,121,1.0789,0.9537,79.06,47.84,62.22,0.2312,0.072,646,2745,22365,280459,0.426,0.5332,0.0306,0.0102,0.5,395.09,197.36,14.38
C:\LIFT\DATA\PicoBaltic\90024\202308241340_PICO_SySl1318_445_data.csv , 2023/08/24, 13:44:57,1.6929E+12,--Not Acquired--     ,--Not Acquired--     ,510.87,0,0,  NO DATA,    '10000,20,0,0,0,0,0,111,1.1352,0.9427,77.43,48.76,63.41,0.231,0,638,2687,15835,214893,0.4872,0.4731,0.0327,0.0071,0.47,596.75,280.62,14.65
C:\LIFT\DATA\PicoBaltic\90024\202308241340_PICO_SySl1318_445_data.csv , 2023/08/24, 13:44:59,1.6929E+12,--Not Acquired--     ,--Not Acquired--     ,510.21,0,0,  NO DATA,    '10000,0,0,0,0,0,0,111,1.0893,0.9567,78.31,48.22,62.83,0.2325,0.125,647,2874,18127,263850,0.4306,0.5286,0.033,0.0078,0.5,471.04,234.76,14.61
C:\LIFT\DATA\PicoBaltic\90024\202308241340_PICO_SySl1318_445_data.csv , 2023/08/24, 13:45:11,1.6929E+12,--Not Acquired--     ,--Not Acquired--     ,510.43,0,0,  NO DATA,    '10000,0,0,0,0,0,0,111,1.2757,0.9526,74.95,47.88,63.18,0.2422,0.065,695,2926,19284,526891,0.4067,0.5365,0.0402,0.0166,0.53,185.25,97.88,15.3
