Source DataFile                                                    ,    DATE   ,   TIME  ,    Time__mSec   , RFID_User_Data      , Barcode_Data        ,     PIF ,        Lon,         Lat, GPS_stat,    LEDSel,  Light_1, Light_2, Light_3, Light_4, Light_5, Light_6,      ChiSq,        Fo,         Fm,         Fv,   Fv/Fm,   Fv/Fo,      Sig,       p,      fmPQ, PQP_Size, Alp1QA,   Tau1QA, Alp2QA,   Tau2QA, Alp3QA,   Tau3QA, Alp4QA,   Tau4QA, Alp1PQ,   Tau1PQ, Alp2PQ,   Tau2PQ, Alp3PQ,   Tau3PQ,      ETR,    Alpha,       Ek,     Pmax,   carQ,      carQt,    p680Q,    p680Qt, S/N_raw,   fQB  ,   PAR_3,   PAR_4,   PAR_5,   PAR_6, TPQ_PSI,  QBP_Size, 
C:\LIFT\DATA\PICO\20220619\PICO_202206192006_SySl1284_535_data.csv , 2022/06/19, 20:07:29,    1655680049551,--Not Acquired--     ,--Not Acquired--     , -118.78,     0.0000,      0.0000,  NO DATA,    '00010,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,     14.989,   274.720,    612.990,    338.270,  0.5518,  1.2313,    60.67,  0.2880,     0.000,    0.000,  0.615,      318,  0.351,     1879,  0.035,    21002,  0.000,        0,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.386,  1793.86,   691.77,  0.381,      23.61,    0.000,    600.00,  711.73,   0.000,     0.0,     0.0,     0.0,     0.0, ------ ,    1.5000,
C:\LIFT\DATA\PICO\20220619\PICO_202206192006_SySl1284_535_data.csv , 2022/06/19, 20:07:40,    1655680060575,--Not Acquired--     ,--Not Acquired--     ,   48.65,     0.0000,      0.0000,  NO DATA,    '00010,     0.00,    0.00,    0.00,  320.00,    0.00,    0.00,      3.940,   362.480,    556.310,    193.830,  0.3484,  0.5347,    76.74,  0.0910,     0.000,    0.000,  0.541,      326,  0.403,     1259,  0.056,    30118,  0.000,        0,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.473,   912.27,   431.35,  0.909,       6.79,    0.005,    600.00,  534.02,   0.000,     0.0,     0.0,     0.0,     0.0, ------ ,    1.5000,
C:\LIFT\DATA\PICO\20220619\PICO_202206192006_SySl1284_535_data.csv , 2022/06/19, 20:07:42,    1655680062546,--Not Acquired--     ,--Not Acquired--     , -118.75,     0.0000,      0.0000,  NO DATA,    '00010,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      8.609,   274.670,    642.480,    367.810,  0.5725,  1.3391,    56.82,  0.3300,     0.000,    0.000,  0.551,      233,  0.396,     1399,  0.053,    12115,  0.000,        0,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.360,  2382.86,   858.38,  0.553,      20.85,    0.003,    600.00,  644.64,   0.000,     0.0,     0.0,     0.0,     0.0, ------ ,    1.5000,
C:\LIFT\DATA\PICO\20220619\PICO_202206192006_SySl1284_535_data.csv , 2022/06/19, 20:07:53,    1655680073522,--Not Acquired--     ,--Not Acquired--     ,  -43.22,     0.0000,      0.0000,  NO DATA,    '00010,     0.00,    0.00,    0.00,  160.00,    0.00,    0.00,      3.442,   319.890,    588.590,    268.700,  0.4565,  0.8400,    63.84,  0.1600,     0.000,    0.000,  0.554,      266,  0.397,     1338,  0.049,    25696,  0.000,        0,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.398,  1352.29,   537.73,  0.811,      11.45,    0.001,    600.00,  516.21,   0.000,     0.0,     0.0,     0.0,     0.0, ------ ,    1.5000,
C:\LIFT\DATA\PICO\20220619\PICO_202206192006_SySl1284_535_data.csv , 2022/06/19, 20:07:55,    1655680075535,--Not Acquired--     ,--Not Acquired--     , -118.55,     0.0000,      0.0000,  NO DATA,    '00010,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,     12.194,   270.980,    597.100,    326.120,  0.5462,  1.2035,    60.32,  0.2940,     0.000,    0.000,  0.626,      313,  0.344,     1940,  0.030,    31749,  0.000,        0,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.386,  1570.57,   605.97,  0.364,      24.47,    0.000,    600.00,  640.93,   0.000,     0.0,     0.0,     0.0,     0.0, ------ ,    1.5000,
C:\LIFT\DATA\PICO\20220619\PICO_202206192006_SySl1284_535_data.csv , 2022/06/19, 20:08:06,    1655680086554,--Not Acquired--     ,--Not Acquired--     ,  -84.02,     0.0000,      0.0000,  NO DATA,    '00010,     0.00,    0.00,    0.00,   80.00,    0.00,    0.00,      7.421,   303.540,    610.540,    307.000,  0.5028,  1.0114,    61.47,  0.2140,     0.000,    0.000,  0.581,      272,  0.369,     1464,  0.051,    25426,  0.000,        0,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.387,  1376.55,   533.41,  0.730,      13.95,    0.000,    600.00,  672.75,   0.000,     0.0,     0.0,     0.0,     0.0, ------ ,    1.5000,
C:\LIFT\DATA\PICO\20220619\PICO_202206192006_SySl1284_535_data.csv , 2022/06/19, 20:08:08,    1655680088545,--Not Acquired--     ,--Not Acquired--     , -118.13,     0.0000,      0.0000,  NO DATA,    '00010,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,     34.438,   268.120,    580.970,    312.850,  0.5385,  1.1668,    60.34,  0.2290,     0.000,    0.000,  0.682,      400,  0.293,     2601,  0.025,    99917,  0.000,        0,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.388,   766.78,   297.60,  0.235,      25.94,    0.000,    600.00,  687.86,   0.000,     0.0,     0.0,     0.0,     0.0, ------ ,    1.5000,
C:\LIFT\DATA\PICO\20220619\PICO_202206192006_SySl1284_535_data.csv , 2022/06/19, 20:08:19,    1655680099614,--Not Acquired--     ,--Not Acquired--     , -101.62,     0.0000,      0.0000,  NO DATA,    '00010,     0.00,    0.00,    0.00,   40.00,    0.00,    0.00,      5.696,   296.850,    635.470,    338.620,  0.5329,  1.1407,    61.57,  0.2710,     0.000,    0.000,  0.569,      255,  0.374,     1429,  0.058,    19960,  0.000,        0,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.392,  1506.46,   590.95,  0.616,      18.59,    0.005,    600.00,  653.35,   0.000,     0.0,     0.0,     0.0,     0.0, ------ ,    1.5000,
C:\LIFT\DATA\PICO\20220619\PICO_202206192006_SySl1284_535_data.csv , 2022/06/19, 20:08:21,    1655680101597,--Not Acquired--     ,--Not Acquired--     , -118.18,     0.0000,      0.0000,  NO DATA,    '00010,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      7.652,   272.460,    657.670,    385.210,  0.5857,  1.4138,    55.82,  0.3260,     0.000,    0.000,  0.542,      243,  0.394,     1403,  0.064,     9975,  0.000,        0,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.353,  2438.14,   861.40,  0.409,      27.34,    0.001,    600.00,  662.53,   0.000,     0.0,     0.0,     0.0,     0.0, ------ ,    1.5000,
C:\LIFT\DATA\PICO\20220619\PICO_202206192006_SySl1284_535_data.csv , 2022/06/19, 20:08:32,    1655680112588,--Not Acquired--     ,--Not Acquired--     , -110.30,     0.0000,      0.0000,  NO DATA,    '00010,     0.00,    0.00,    0.00,   20.00,    0.00,    0.00,      5.287,   292.950,    656.850,    363.900,  0.5540,  1.2422,    58.91,  0.2430,     0.000,    0.000,  0.537,      263,  0.387,     1370,  0.076,    11349,  0.000,        0,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.370,  1907.42,   706.16,  0.523,      23.30,    0.000,    600.00,  651.63,   0.000,     0.0,     0.0,     0.0,     0.0, ------ ,    1.5000,
C:\LIFT\DATA\PICO\20220619\PICO_202206192006_SySl1284_535_data.csv , 2022/06/19, 20:08:34,    1655680114578,--Not Acquired--     ,--Not Acquired--     , -118.70,     0.0000,      0.0000,  NO DATA,    '00010,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,     10.706,   273.890,    657.630,    383.740,  0.5835,  1.4011,    57.03,  0.3090,     0.000,    0.000,  0.504,      246,  0.406,     1290,  0.090,     7951,  0.000,        0,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.361,  2280.53,   822.74,  0.350,      31.37,    0.002,    600.00,  760.37,   0.000,     0.0,     0.0,     0.0,     0.0, ------ ,    1.5000,
C:\LIFT\DATA\PICO\20220619\PICO_202206192006_SySl1284_535_data.csv , 2022/06/19, 20:08:45,    1655680125558,--Not Acquired--     ,--Not Acquired--     , -119.08,     0.0000,      0.0000,  NO DATA,    '00010,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,     34.139,   273.480,    652.510,    379.030,  0.5809,  1.3860,    63.98,  0.4020,     0.000,    0.000,  0.602,      526,  0.370,     3906,  0.028,   108376,  0.000,        0,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.445,   492.68,   219.20,  0.254,      20.18,    0.018,    600.00,  941.17,   0.000,     0.0,     0.0,     0.0,     0.0, ------ ,    1.5000,
